5128750000	-1032515
5132500000	-1033435
5136250000	-1025253
5140000000	-1026045
5143750000	-1019600
5147500000	-1010964
5151250000	-1006597
5155000000	-1004672
5158750000	-993804
5162500000	-989113
5166250000	-981492
5170000000	-976250
5173750000	-970880
5177500000	-971553
5181250000	-964558
5185000000	-959006
5188750000	-953669
5192500000	-949390
5196250000	-949152
5200000000	-943175
5203750000	-940773
5207500000	-939782
5211250000	-933571
5215000000	-928761
5218750000	-929140
5222500000	-926361
5226250000	-922067
5230000000	-917766
5233750000	-919289
5237500000	-915117
5241250000	-916430
5245000000	-909697
5248750000	-907077
5252500000	-903492
5256250000	-903709
5260000000	-901692
5263750000	-900471
5267500000	-902193
5271250000	-904158
5275000000	-897637
5278750000	-904294
5282500000	-902163
5286250000	-902754
5290000000	-902105
5293750000	-909454
5297500000	-905073
5301250000	-905667
5305000000	-909138
5308750000	-907112
5312500000	-901717
5316250000	-902788
5320000000	-901375
5323750000	-900992
5327500000	-903117
5331250000	-902118
5335000000	-908173
5338750000	-905076
5342500000	-906342
5346250000	-908465
5350000000	-905368
5353750000	-904852
5357500000	-908365
5361250000	-915393
5365000000	-913201
5368750000	-918560
5372500000	-920064
5376250000	-919665
5380000000	-926210
5383750000	-927200
5387500000	-922194
5391250000	-922859
5395000000	-921850
5398750000	-923403
5402500000	-917589
5406250000	-919896
5410000000	-913711
5413750000	-916264
5417500000	-921871
5421250000	-917425
5425000000	-920493
5428750000	-913720
5432500000	-915027
5436250000	-917843
5440000000	-914498
5443750000	-910779
5447500000	-906779
5451250000	-907253
5455000000	-906378
5458750000	-913803
5462500000	-918748
5466250000	-919457
5470000000	-918745
5473750000	-919750
5477500000	-927089
5481250000	-922300
5485000000	-927647
5488750000	-933622
5492500000	-932525
5496250000	-936627
5500000000	-939423
5503750000	-945073
5507500000	-943824
5511250000	-947148
5515000000	-954112
5518750000	-956560
5522500000	-959886
5526250000	-960018
5530000000	-963713
5533750000	-966415
5537500000	-969286
5541250000	-974023
5545000000	-973537
5548750000	-973721
5552500000	-974498
5556250000	-980758
5560000000	-979017
5563750000	-978953
5567500000	-976084
5571250000	-982033
5575000000	-980886
5578750000	-984627
5582500000	-985459
5586250000	-990868
5590000000	-988194
5593750000	-990982
5597500000	-998902
5601250000	-1000307
5605000000	-1004778
5608750000	-1009114
5612500000	-1011354
5616250000	-1019140
5620000000	-1021101
5623750000	-1026283
5627500000	-1027618
5631250000	-1035143
5635000000	-1031555
5638750000	-1039889
5642500000	-1031620
5646250000	-1033671
5650000000	-1037486
5653750000	-1036930
5657500000	-1037024
5661250000	-1039736
5665000000	-1038450
5668750000	-1046887
5672500000	-1042633
5676250000	-1048060
5680000000	-1047417
5683750000	-1053216
5687500000	-1055030
5691250000	-1058971
5695000000	-1054362
5698750000	-1063103
5702500000	-1062726
5706250000	-1063331
5710000000	-1059889
5713750000	-1059744
5717500000	-1054488
5721250000	-1051931
5725000000	-1042557
5728750000	-1038085
5732500000	-1031741
5736250000	-1026816
5740000000	-1018426
5743750000	-1016142
5747500000	-1007987
5751250000	-1002974
5755000000	-1001878
5758750000	-992588
5762500000	-990493
5766250000	-985044
5770000000	-981733
5773750000	-981395
5777500000	-973082
5781250000	-971477
5785000000	-963143
5788750000	-968720
5792500000	-963246
5796250000	-966641
5800000000	-958421
5803750000	-964424
5807500000	-968711
5811250000	-970360
5815000000	-970758
5818750000	-973824
5822500000	-981267
5826250000	-984825
5830000000	-990188
5833750000	-999725
5837500000	-1005347
5841250000	-1015071
5845000000	-1029487
5848750000	-1033423
5852500000	-1047741
5856250000	-1050223
5860000000	-1073420
5863750000	-1073189
5867500000	-1091298
5871250000	-1099032
5875000000	-1114602
5878750000	-1123666
5882500000	-1145342
5886250000	-1163553
5890000000	-1188316
5893750000	-1207328
5897500000	-1230442
5901250000	-1256033
5905000000	-1278461
5908750000	-1298758
5912500000	-1324453
5916250000	-1345120
5920000000	-1371877
5923750000	-1392907
5927500000	-1415771
5931250000	-1433564
5935000000	-1449575
5938750000	-1468496
5942500000	-1479234
5946250000	-1495642
5950000000	-1505439
5953750000	-1512858
5957500000	-1518730
5961250000	-1526602
5965000000	-1534163
5968750000	-1541801
5972500000	-1549864
5976250000	-1556447
5980000000	-1564029
5983750000	-1575734
5987500000	-1583002
5991250000	-1591321
5995000000	-1598420
5998750000	-1604256
6002500000	-1608346
6006250000	-1614105
6010000000	-1602965
6013750000	-1600753
6017500000	-1591559
6021250000	-1573040
6025000000	-1567379
6028750000	-1549752
6032500000	-1538678
6036250000	-1508803
6040000000	-1488565
6043750000	-1472991
6047500000	-1441796
6051250000	-1420920
6055000000	-1401113
6058750000	-1378754
6062500000	-1357764
6066250000	-1336070
6070000000	-1310780
6073750000	-1302724
6077500000	-1278827
6081250000	-1264685
6085000000	-1252454
6088750000	-1233843
6092500000	-1213673
6096250000	-1202212
6100000000	-1183162
6103750000	-1169378
6107500000	-1158297
6111250000	-1143101
6115000000	-1137259
6118750000	-1127453
6122500000	-1126259
6126250000	-1124718
6130000000	-1124293
6133750000	-1125382
6137500000	-1132387
6141250000	-1141008
6145000000	-1149457
6148750000	-1161613
6152500000	-1180581
6156250000	-1200396
6160000000	-1216811
6163750000	-1246280
6167500000	-1284908
6171250000	-1310754
6175000000	-1353609
6178750000	-1388824
6182500000	-1431773
6186250000	-1479449
6190000000	-1529418
6193750000	-1586050
6197500000	-1637356
6201250000	-1703565
6205000000	-1772720
6208750000	-1841331
6212500000	-1906923
6216250000	-1972707
6220000000	-2040301
6223750000	-2110220
6227500000	-2174586
6231250000	-2239741
6235000000	-2301991
6238750000	-2358379
6242500000	-2412133
6246250000	-2470854
6250000000	-2526682
6253750000	-2571776
6257500000	-2626574
6261250000	-2671098
6265000000	-2706141
6268750000	-2754701
6272500000	-2790515
6276250000	-2829612
6280000000	-2850838
6283750000	-2885889
6287500000	-2911749
6291250000	-2929915
6295000000	-2950871
6298750000	-2954231
6302500000	-2962598
6306250000	-2957667
6310000000	-2953446
6313750000	-2948272
6317500000	-2928712
6321250000	-2910079
6325000000	-2880545
6328750000	-2858002
6332500000	-2822624
6336250000	-2794679
6340000000	-2757801
6343750000	-2713226
6347500000	-2673275
6351250000	-2633333
6355000000	-2589248
6358750000	-2537402
6362500000	-2487368
6366250000	-2433516
6370000000	-2368508
6373750000	-2300844
6377500000	-2240560
6381250000	-2170743
6385000000	-2102175
6388750000	-2043315
6392500000	-1972282
6396250000	-1908229
6400000000	-1853921
6403750000	-1801984
6407500000	-1763039
6411250000	-1737320
6415000000	-1710715
6418750000	-1712626
6422500000	-1720030
6426250000	-1749456
6430000000	-1792194
6433750000	-1862938
6437500000	-1943777
6441250000	-2052826
6445000000	-2182632
6448750000	-2325698
6452500000	-2486035
6456250000	-2663172
6460000000	-2859919
